Image name,Image url link,Image url link,Image,Page_type_1,Page_type_2,Colour,Pagenumber,illustration_type_1,instances_of_1,illustration_type_2,instances_of_2,illustration_type_3,instances_of_3,illustration_type_4,instances_of_4,illustration_type_5,instances_of_5,translation
uni-ucl-jud-0130548-001-0175L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0039L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0039L.jpg,,None,,Monochrome,37,,,,,,,,,,,
uni-ucl-jud-0130548-001-0176R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0040R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0040R.jpg,,None,,Monochrome,36,,,,,,,,,,,
uni-ucl-jud-0130548-001-0177L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0037L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0037L.jpg,,None,,Monochrome,35,,,,,,,,,,,
uni-ucl-jud-0130548-001-0178R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0038R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0038R.jpg,,None,,Monochrome,34,,,,,,,,,,,
uni-ucl-jud-0130548-001-0179L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0035L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0035L.jpg,,None,,Monochrome,33,,,,,,,,,,,
uni-ucl-jud-0130548-001-0180R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0036R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0036R.jpg,,None,,Monochrome,32,,,,,,,,,,,
uni-ucl-jud-0130548-001-0181L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0033L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0033L.jpg,,None,,Monochrome,31|B5,,,,,,,,,,,
uni-ucl-jud-0130548-001-0182R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0034R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0034R.jpg,,None,,Monochrome,30,,,,,,,,,,,
uni-ucl-jud-0130548-001-0183L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0031L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0031L.jpg,,None,,Monochrome,29|B4,,,,,,,,,,,
uni-ucl-jud-0130548-001-0184R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0032R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0032R.jpg,,None,,Monochrome,28,,,,,,,,,,,
uni-ucl-jud-0130548-001-0185L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0029L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0029L.jpg,,None,,Monochrome,27|B3,,,,,,,,,,,
uni-ucl-jud-0130548-001-0186R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0030R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0030R.jpg,,None,,Monochrome,26,,,,,,,,,,,
uni-ucl-jud-0130548-001-0187L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0027L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0027L.jpg,,None,,Monochrome,25|B2,,,,,,,,,,,
uni-ucl-jud-0130548-001-0188R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0028R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0028R.jpg,,None,,Monochrome,24,,,,,,,,,,,
uni-ucl-jud-0130548-001-0189L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0025L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0025L.jpg,,None,,Monochrome,23|B,,,,,,,,,,,
uni-ucl-jud-0130548-001-0190R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0026R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0026R.jpg,,None,,Monochrome,22,,,,,,,,,,,
uni-ucl-jud-0130548-001-0191L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0023L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0023L.jpg,,None,,Monochrome,21,,,,,,,,,,,
uni-ucl-jud-0130548-001-0192R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0024R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0024R.jpg,,None,,Monochrome,20,,,,,,,,,,,
uni-ucl-jud-0130548-001-0193L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0021L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0021L.jpg,,None,,Monochrome,19,,,,,,,,,,,
uni-ucl-jud-0130548-001-0194R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0022R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0022R.jpg,,None,,Monochrome,18,,,,,,,,,,,
uni-ucl-jud-0130548-001-0195L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0019L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0019L.jpg,,None,,Monochrome,17,,,,,,,,,,,
uni-ucl-jud-0130548-001-0196R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0020R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0020R.jpg,,None,,Monochrome,16,,,,,,,,,,,
uni-ucl-jud-0130548-001-0197L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0017L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0017L.jpg,,None,,Monochrome,15,,,,,,,,,,,
uni-ucl-jud-0130548-001-0198R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0018R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0018R.jpg,,None,,Monochrome,14,,,,,,,,,,,
uni-ucl-jud-0130548-001-0199L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0015L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0015L.jpg,,None,,Monochrome,13,,,,,,,,,,,
uni-ucl-jud-0130548-001-0200R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0016R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0016R.jpg,,None,,Monochrome,12,,,,,,,,,,,
uni-ucl-jud-0130548-001-0201L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0013L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0013L.jpg,,None,,Monochrome,11,,,,,,,,,,,
uni-ucl-jud-0130548-001-0202R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0014R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0014R.jpg,,None,,Monochrome,10,,,,,,,,,,,
uni-ucl-jud-0130548-001-0203L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0011L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0011L.jpg,,None,,Monochrome,9,,,,,,,,,,,
uni-ucl-jud-0130548-001-0204R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0012R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0012R.jpg,,None,,Monochrome,8,,,,,,,,,,,
uni-ucl-jud-0130548-001-0205L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0009L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0009L.jpg,,None,,Monochrome,7,,,,,,,,,,,
uni-ucl-jud-0130548-001-0206R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0010R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0010R.jpg,,None,,Monochrome,6,,,,,,,,,,,
uni-ucl-jud-0130548-001-0207L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0007L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0007L.jpg,,None,,Monochrome,5|A4,,,,,,,,,,,
uni-ucl-jud-0130548-001-0208R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0008R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0008R.jpg,,None,,Monochrome,4,,,,,,,,,,,
uni-ucl-jud-0130548-001-0209L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0005L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0005L.jpg,,None,,Monochrome,3|A3,,,,,,,,,,,
uni-ucl-jud-0130548-001-0210R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0006R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0006R.jpg,,None,,Monochrome,2,,,,,,,,,,,
uni-ucl-jud-0130548-001-0211L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0003L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0003L.jpg,,None,,Monochrome,1|A2,Illustrated page borders,1,,,,,,,,,
uni-ucl-jud-0130548-001-0212R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0004R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0004R.jpg,,None,,Monochrome,,Handwritten page/insert,1,,,,,,,,,
uni-ucl-jud-0130548-001-0213L,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0001L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0001L.jpg,,Title page,,Monochrome,,Manuscript (i.e. handwritten) marginalia and other annotation,1,,,,,,,,,
uni-ucl-jud-0130548-001-0214R,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0002R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-2/uni-ucl-jud-0130548/uni-ucl-jud-0130548-001/uni-ucl-jud-0130548-001-0002R.jpg,,None,,Monochrome,,Handwritten page/insert,1,,,,,,,,,
uni-ucl-jud-0015079-000-0000B.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000B.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000B.jpg,,Back board,,colour,,,,,,,,,,,,
uni-ucl-jud-0015079-000-0000F.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000F.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000F.jpg,,Front board,,colour,,,,,,,,,,,,
uni-ucl-jud-0015079-000-0000S.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000S.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000S.jpg,,Spine,,colour,,,,,,,,,,,,
uni-ucl-jud-0015079-000-0000X.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000X.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000X.jpg,,Head edge,,colour,,,,,,,,,,,,
uni-ucl-jud-0015079-000-0000Y.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000Y.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000Y.jpg,,Tail edge,,colour,,,,,,,,,,,,
uni-ucl-jud-0015079-000-0000Z.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000Z.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0000Z.jpg,,Foredge,,colour,,,,,,,,,,,,
uni-ucl-jud-0015079-000-0001L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0001L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0001L.jpg,,Front endpaper,,monochrome,,Manuscript (i.e. handwritten) marginalia and other annotation,1,Portrait,1,,,,,,,
uni-ucl-jud-0015079-000-0002R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0002R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0002R.jpg,,Front endpaper,,monochrome,,Handwritten page/insert,1,,,,,,,,,
uni-ucl-jud-0015079-000-0003L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0003L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0003L.jpg,,Back endpaper,,monochrome,,,,,,,,,,,,
uni-ucl-jud-0015079-000-0004R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0004R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-000/uni-ucl-jud-0015079-000-0004R.jpg,,Back endpaper,,monochrome,,,,,,,,,,,,
uni-ucl-jud-0015079-001-0001L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0001L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0001L.jpg,,None,,monochrome,,,,,,,,,,,,
uni-ucl-jud-0015079-001-0002R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0002R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0002R.jpg,,None,,monochrome,,,,,,,,,,,,
uni-ucl-jud-0015079-001-0003L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0003L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0003L.jpg,,None,,monochrome,,,,,,,,,,,,
uni-ucl-jud-0015079-001-0004R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0004R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0004R.jpg,,Title page,,monochrome,,Manuscript (i.e. handwritten) marginalia and other annotation,1,Printers Mark – title page,1,,,,,,,
uni-ucl-jud-0015079-001-0005L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0005L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0005L.jpg,,None,,monochrome,4,,,,,,,,,,,
uni-ucl-jud-0015079-001-0006R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0006R.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0006R.jpg,,None,,monochrome,5|aA3,,,,,,,,,,,
uni-ucl-jud-0015079-001-0007L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0007L.jpg,https://lrfhec.maxcommunications.co.uk/LRF/JUDAICA/IMAGES/20240807-3/uni-ucl-jud-0015079/uni-ucl-jud-0015079-001/uni-ucl-jud-0015079-001-0007L.jpg,,None,,monochrome,6,,,,,,,,,,,
